lemma	tag
"mandi luas"	verb
"mandi manda"	verb
"mandi mayat"	verb
"mandi nifas"	verb
"mandi ombak"	verb
"mandi sampat"	verb
"mandi sauna"	verb
"mandi simburan"	verb
"mandi sudah"	verb
"mandi tian"	verb
"mandi uap"	verb
"mandi wajib"	verb
"mandi wiladah"	verb
"mandor jalan"	noun
"mandor jalan"	noun
"manfaat dan mudarat"	noun
"manfaat langsung"	noun
"manfaat terpakai"	noun
"manfaat tidak langsung"	noun
"mangga dodol"	noun
"mangga golek"	noun
"mangga manalagi"	noun
"mangga sengir"	noun
"mangkuk sabun"	noun
"mani beku"	noun
"mani cair"	noun
"mani dingin"	noun
"manipulasi psikologis"	noun
"manis mendera"	adjective
"manis mulut"	adjective
"manisan lebah"	noun
"manja diri"	adjective
"mansiang agam"	noun
"mansiang mancik"	noun
"mantra kejahatan"	noun
"mantra keselamatan"	noun
"mantra penawar"	noun
"mantra pitanggang"	noun
"mantri cacar"	noun
"mantri garam"	noun
"mantri hewan"	noun
"mantri kesehatan"	noun
"mantri pasar"	noun
"mantri polisi"	noun
"mantri ukur"	noun
"manusia perahu"	noun
"manusia siap pakai"	noun
"manuver lapangan"	noun
"manuver peta"	noun
"manuver peta dua pihak"	noun
"manuver peta satu pihak"	noun
"manuver politik"	noun
"manuver strategis"	noun
"manuver taktis"	noun
"mara bahaya"	noun
"marga ketip"	noun
"marga khusus"	noun
"marga monotipe"	noun
"margarin surogat"	noun
"markah jalan"	noun
"markah lambung timbul"	noun
"markah plimsol"	noun
"markas besar"	noun
"markas polisi"	noun
"markas tentara"	noun
"marsekal besar TNI"	noun
"marsekal madya TNI"	noun
"marsekal muda TNI"	noun
"marsekal pertama TNI"	noun
"martabak manis"	noun
"martabak telur"	noun
"mas manah"	noun
"mas tempawan"	noun
"mas tempawan"	noun
"mas tempawan"	noun
"masa anak-anak"	noun
"masa bakti"	noun
"masa berahi"	noun
"masa bunting"	noun
"masa dewasa"	noun
"masa emosional"	noun
"masa gencat"	noun
"masa gencat mesin"	noun
"masa inkubasi"	noun
"masa intelektual"	noun
"masa kanak-kanak"	noun
"masa kawin"	noun
"masa kering"	noun
"masa kerja"	noun
"masa kini"	noun
"masa kosong"	noun
"masa laku visa"	noun
"masa lalu"	noun
"masa laten"	noun
"masa lia"	noun
"masa menentang"	noun
"masa menganggur"	noun
"masa menyusu"	noun
"masa pajak"	noun
"masa pancaroba"	noun
"masa peka"	noun
"masa peka"	noun
"masa penyerahan"	noun
"masa penyerahan"	noun
"masa peralihan"	noun
"masa percobaan"	noun
"masa perlindungan"	noun
"masa pertunangan"	noun
"masa pertunjukan"	noun
"masa pinjaman"	noun
"masa puber"	noun
"masa remaja"	noun
"masa reses"	noun
"masa sangkal"	noun
"masa senggang"	noun
"masa sidang Dewan Perwakilan Rakyat"	noun
"masa subur"	noun
"masa tenggang"	noun
"masa tua"	noun
"masa tunas"	noun
"masak air"	adjective
"masak ajar"	adjective
"masak akal"	adjective
"masak dini"	adjective
"masak kelamin"	adjective
"masak lambat"	adjective
"masak lum"	adjective
"masak masai"	adjective
"masak niat"	adjective
"masak sekolah"	adjective
"masak tangan"	adjective
"masak timbangan"	adjective
"masalah warga negara"	noun
"masih hijau"	adverb
"masir; pondoh"	noun
"masjid agung"	noun
"masjid jami"	noun
"masker gas"	noun
"masker kecantikan"	noun
"massa mengambang"	noun
"massa rakyat"	noun
"massa udara"	noun
"master internasional"	noun
"masuk ajar"	verb
"masuk akal"	verb
"masuk angin"	verb
"masuk buku"	verb
"masuk daun"	verb
"masuk kerja"	verb
"masuk sekolah"	verb
"masuk sekolah"	verb
"masuk Serani"	verb
"masuk serdadu"	verb
"masuk suluk"	verb
"masuk tentara"	verb
"masyarakat bahasa"	noun
"masyarakat desa"	noun
"masyarakat hukum"	noun
"masyarakat kota"	noun
"masyarakat madani"	noun
"masyarakat madani"	noun
"masyarakat majemuk"	noun
"masyarakat modern"	noun
"masyarakat pedesaan"	noun
"masyarakat primitif"	noun
"masyarakat tradisional"	noun
"mata acara"	noun
"mata air"	noun
"mata air mineral"	noun
"mata alamat"	noun
"mata anggaran"	noun
"mata angin"	noun
"mata ayak"	noun
"mata bajak"	noun
"mata batin"	noun
"mata bedil"	noun
"mata beliung"	noun
"mata benda"	noun
"mata betung"	noun
"mata bisul"	noun
"mata bor"	noun
"mata buatan"	noun
"mata bugil"	noun
"mata buku"	noun
"mata cangkul"	noun
"mata cempering"	noun
"mata cincin"	noun
"mata dacing"	noun
"mata dagangan"	noun
"mata dekat"	noun
"mata duitan"	noun
"mata dunia"	noun
"mata gawai"	noun
"mata gelap"	noun
"mata gunting"	noun
"mata hati"	noun
"mata hidup"	noun
"mata huruf"	noun
"mata ikan"	noun
"mata ikan"	noun
"mata itik"	noun
"mata jala"	noun
"mata jalan"	noun
"mata jalan"	noun
"mata jaring"	noun
"mata jauh"	noun
"mata kail"	noun
"mata kain"	noun
"mata kakap"	noun
"mata kaki"	noun
"mata kayu"	noun
"mata kayu"	noun
"mata kemung"	noun
"mata kepala"	noun
"mata keranjang"	noun
"mata kerek"	noun
"mata kucing"	noun
"mata kucing"	noun
"mata kucing"	noun
"mata kucing"	noun
"mata kucing"	noun
"mata kucing"	noun
"mata kuliah"	noun
"mata lelah"	noun
"mata lipas"	noun
"mata lipas"	noun
"mata listrik"	noun
"mata luka"	noun
"mata nurani"	noun
"mata pajak"	noun
"mata panah"	noun
"mata pancing"	noun
"mata pedang"	noun
"mata pedoman"	noun
"mata pelajaran"	noun
"mata pencaharian"	noun
"mata penghidupan"	noun
"mata perdagangan"	noun
"mata petir"	noun
"mata piano"	noun
"mata pisau"	noun
"mata pukat"	noun
"mata rantai"	noun
"mata rantai"	noun
"mata sabun"	noun
"mata sangkur"	noun
"mata sapi"	noun
"mata sipit"	noun
"mata surat"	noun
"mata susu"	noun
"mata telanjang"	noun
"mata telinga"	noun
"mata tersuruk"	noun
"mata timbangan"	noun
"mata tombak"	noun
"mata uang"	noun
"mata uang"	noun
"mata uang"	noun
"mata wayang"	noun
"matahari beralih"	noun
"matahari berayun"	noun
"matahari biru"	noun
"matahari masuk"	noun
"matahari masuk"	noun
"matahari mati"	noun
"matahari miring"	noun
"matahari sudah condong"	noun
"matang merakar"	noun
"matang mua"	noun
"matang muara"	noun
"matang olahan"	noun
"matang oseani"	noun
"matang ovipar"	noun
"matang ovovivipar"	noun
"matang pantai"	noun
"matang pari"	noun
"matang paru-paru"	noun
"matang paus"	noun
"matang peda"	noun
"matang pekasam"	noun
"matang pipih"	noun
"matang poleng"	noun
"matang salai"	noun
"matang salmon"	noun
"matang sebelah"	noun
"matang selar"	noun
"matang semah"	noun
"matang serdadu"	noun
"matang setan"	noun
"matang setoka"	noun
"matang sia"	noun
"matang sia-sia"	noun
"matang skorpion"	noun
"matang stungeon"	noun
"matang sumpit"	noun
"matang sungai"	noun
"matang tambak"	noun
"matang tambak"	noun
"matang te-menggung"	noun
"matang tepi"	noun
"matang terbang"	noun
"matang todak"	noun
"matang vivipar"	noun
"mati angin"	verb
"mati angin"	verb
"mati ayam"	verb
"mati bebang"	verb
"mati bebang"	verb
"mati beragan"	verb
"mati beragan"	verb
"mati beragan"	verb
"mati beranak"	verb
"mati berangai"	verb
"mati berkalang tanah"	verb
"mati bersebab"	verb
"mati bongkong"	verb
"mati bujang"	verb
"mati bujang"	verb
"mati garing"	verb
"mati haid"	verb
"mati hukumullah"	verb
"mati katak"	verb
"mati ke kam"	verb
"mati kebebangan"	verb
"mati kejang"	verb
"mati kejat"	verb
"mati kekat"	verb
"mati konyol"	verb
"mati kumlah"	verb
"mati kutu"	verb
"mati langkah"	verb
"mati lelas"	verb
"mati lemas"	verb
"mati lidah"	verb
"mati mawai"	verb
"mati pengap"	verb
"mati percuma"	verb
"mati pucuk"	verb
"mati pucuk"	verb
"mati raga"	verb
"mati rasa"	verb
"mati samar"	verb
"mati seladang"	verb
"mati semu"	verb
"mati sesat"	verb
"mati sirik"	verb
"mati suri"	verb
"mati syahid"	verb
"mati tegang"	verb
"mati terbebang"	verb
"mau tak mau"	adverb
"mau tak mau"	adverb
"maulid Rasul"	noun
"mawar laut"	noun
"mayang mekar"	noun
"mayang mengurai"	noun
"mayang sondek"	noun
"mayat bernyawa"	noun
"mayor jenderal TNI"	noun
"mayoritas mutlak"	noun
"mayoritas tunggal"	noun
"medan dingin"	noun
"medan laga"	noun
"medan listrik"	noun
"medan magnet"	noun
"medan panas"	noun
"medan perang"	noun
"medan pertempuran"	noun
"media cetak"	noun
"media elektronik"	noun
"media film"	noun
"media massa"	noun
"media pendidikan"	noun
"media periklanan"	noun
"mediastinum otak kecil"	noun
"medikasi oblongata"	noun
"mega mendung"	noun
"meja biliar"	noun
"meja bola"	noun
"meja dorong"	noun
"meja goyang"	noun
"meja kartu"	noun
"meja konstruksi"	noun
"meja modular"	noun
"meja pinjam"	noun
"meja putaran keramik"	noun
"meja sirkulasi"	noun
"meja tulis"	noun
"mekanisme kerja"	noun
"mekanisme penyesuaian"	noun
"mekanisme pertahanan"	noun
"melabuhkan hukum"	verb
"melabuhkan orang"	verb
"melabuhkan pancing"	verb
"melalaikan hati"	verb
"melalaikan sedih"	verb
"melalaikan tugas"	verb
"melamarkan diri"	verb
"melambuk sawah"	verb
"melambungkan bola"	verb
"melambungkan dada"	verb
"melampas lidah"	verb
"melampaui wewenang"	verb
"melangit biru"	verb
"melangkahi laki"	verb
"melanglang buana"	verb
"melantan kain"	verb
"melantas akal"	verb
"melapangkan dada"	verb
"melapangkan hati"	verb
"melapik perut"	verb
"melarikan diri"	verb
"melarikan nyawa"	verb
"melarikan untung"	verb
"melati gambir"	noun
"melati hutan"	noun
"melati jepang"	noun
"melati susun"	noun
"melayang luncur"	verb
"meleburkan diri"	verb
"meleburkan diri"	verb
"melego jangkar"	verb
"melek aksara"	verb
"melek huruf"	verb
"melembungkan dada"	verb
"melembutkan hati"	verb
"melempang pukang"	verb
"melentikkan jari"	verb
"melentikkan jari"	verb
"melepas -"	verb
"melepas -"	verb
"melepas nazar"	verb
"melepas pandang"	verb
"melepasi malu"	verb
"melepasi utang"	verb
"melepaskan angan-angan"	verb
"melepaskan angan-angan"	verb
"melepaskan dahaga"	verb
"melepaskan dendam"	verb
"melepaskan diri"	verb
"melepaskan hati"	verb
"melepaskan ikatan"	verb
"melepaskan istri"	verb
"melepaskan jiwa"	verb
"melepaskan kasam"	verb
"melepaskan lapar"	verb
"melepaskan lelah"	verb
"melepaskan malu"	verb
"melepaskan mata"	verb
"melepaskan napas terakhir"	verb
"melepaskan pemandangan"	verb
"melepaskan uang"	verb
"melepaskan untung"	verb
"melesit hidung"	verb
"meletak badan"	verb
"meletak badan"	verb
"meletak nasi"	verb
"meletak nasi"	verb
"meletak tanda"	verb
"meletak tanda"	verb
"meletakkan batu pertama"	verb
"meletakkan batu pertama"	verb
"meletakkan senjata"	verb
"meletakkan senjata"	verb
"melicinkan jalan"	verb
"melihat angin"	verb
"melihat arus"	verb
"melihat asam"	verb
"melihat bulan"	verb
"melilit pinggang"	verb
"melintah darat"	adjective
"meloloskan diri"	verb
"meloloskan diri"	verb
"meloloskan diri"	verb
"meluluskan diri"	verb
"melupai diri"	verb
"memadan ayam"	verb
"memadat kasur"	verb
"memadat perut"	verb
"memadu hati"	verb
"memadu janji"	verb
"memadu kasih"	verb
"memadu pakaian"	verb
"memadu pendapat"	verb
"memagar diri"	verb
"memainkan peran"	verb
"memalingkan haluan"	verb
"memalingkan muka"	verb
"memalingkan muka"	verb
"memamah biak"	verb
"memancang gelanggang"	verb
"memancang gelanggang"	verb
"memandai diri"	verb
"memanggungkan kepala"	verb
"memanjatkan doa"	verb
"memanjatkan kaki"	verb
"memanjatkan perkara"	verb
"memantas-mantas diri"	verb
"memasakkan ke telinga"	verb
"memasang badan"	verb
"memasang kuda-kuda"	verb
"memasang mata"	verb
"memasang telinga"	verb
"memasang telinga"	verb
"mematuhi diri"	verb
"membabi buta"	verb
"membabi jalang"	verb
"membaca bahasa"	verb
"membaca batin"	verb
"membaca bibir"	verb
"membaca cepat"	verb
"membaca dl hati"	verb
"membaca teknis"	verb
"membacai arwah"	verb
"membalas bidan"	verb
"membalas budi"	verb
"membalas dendam"	verb
"membalas guna"	verb
"membalas jasa"	verb
"membalas salam"	verb
"membalik belakang"	verb
"membalik-balik kaji"	verb
"membalikkan muka"	verb
"membalikkan perkataan"	verb
"membalikkan punggung"	verb
"membangkit-bangkit tambo lama"	verb
"membantah janji"	verb
"membanter biola"	verb
"membanting cucian"	verb
"membanting harga"	verb
"membanting kaki"	verb
"membanting setir"	verb
"membanting tulang"	verb
"membasahi kerongkongan"	verb
"membatu roboh"	verb
"membatu runtuh"	verb
"membawa adat"	verb
"membawa agama"	verb
"membawa alamat"	verb
"membawa aturan sendiri"	verb
"membawa bekas"	verb
"membawa berat"	verb
"membawa berunding"	verb
"membawa bulan"	verb
"membawa diri"	verb
"membawa duduk"	verb
"membawa gelak"	verb
"membawa halnya"	verb
"membawa hati"	verb
"membawa iman"	verb
"membawa jalan"	verb
"membawa kacau"	verb
"membawa kakinya"	verb
"membawa ke air"	verb
"membawa lagu"	verb
"membawa laku"	verb
"membawa lari"	verb
"membawa mati"	verb
"membawa maut"	verb
"membawa mulut"	verb
"membawa nasib"	verb
"membawa perut"	verb
"membawa salah"	verb
"membawa singgah"	verb
"membawa tempurung"	verb
"membawa untung"	verb
"membayar di muka"	verb
"membayar janji"	verb
"membayar kaul"	verb
"membayar kontan"	verb
"membayar nazar"	verb
"membayar tunai"	verb
"membening ikan"	verb
"memberi angit"	verb
"memberi dahsyat"	verb
"memberi hati"	verb
"memberi muka"	verb
"memberi rezeki"	verb
"memberi suara"	verb
"memberi tahu"	verb
"memberi telinga"	verb
"memberikan pandangan"	verb
"memberikan perlawanan"	verb
"memberikan suara"	verb
"membesarkan diri"	verb
"membesarkan hati"	verb
"membesi tua"	verb
"membidangkan dada"	verb
"membodohkan diri"	verb
"membuang adat"	verb
"membuang aksi"	verb
"membuang anak"	verb
"membuang ancak"	verb
"membuang angin"	verb
"membuang arang di muka"	verb
"membuang baka"	verb
"membuang belakang"	verb
"membuang bini"	verb
"membuang dadu"	verb
"membuang diri"	verb
"membuang hajat"	verb
"membuang hamil"	verb
"membuang hidup"	verb
"membuang ingus"	verb
"membuang jangkar"	verb
"membuang lambai"	verb
"membuang langkah"	verb
"membuang lelah"	verb
"membuang letih"	verb
"membuang ludah"	verb
"membuang malu"	verb
"membuang mata"	verb
"membuang muka"	verb
"membuang mulut"	verb
"membuang nama"	verb
"membuang nyawa"	verb
"membuang obat"	verb
"membuang pal"	verb
"membuang pandang"	verb
"membuang penat"	verb
"membuang peran"	verb
"membuang sauh"	verb
"membuang sepanjang adat"	verb
"membuang sial"	verb
"membuang sikap"	verb
"membuang sipat"	verb
"membuang tangan"	verb
"membuang tembakan"	verb
"membuang tempo"	verb
"membuang tingkah"	verb
"membuang undi"	verb
"membuang utang"	verb
"membuang waktu"	verb
"membulan penuh"	verb
"membulatkan hati"	verb
"membulatkan mufakat"	verb
"membulatkan pikiran"	verb
"membulatkan tekad"	verb
"membulatkan tinju"	verb
"membunga bakung"	verb
"membuntangkan diri"	verb
"membunuh diri"	verb
"memburu selamat"	verb
"memburu waktu"	verb
"membusungkan dada"	verb
"membusungkan dada"	verb
"memecah belah"	verb
"memedaskan hati"	verb
"memegang batang"	verb
"memegang batang"	verb
"memegang batang leher"	verb
"memegang besi panas"	verb
"memegang cempurit"	verb
"memegang ekor"	verb
"memegang kas"	verb
"memegang kemudi"	verb
"memegang kewajiban"	verb
"memegang kitab"	verb
"memegang peranan"	verb
"memegang rol"	verb
"memegang senjata"	verb
"memegang tampuk"	verb
"memegang tampuk negeri"	verb
"memegang teguh"	verb
"memegang toko"	verb
"memegang uang"	verb
"memegang uang"	verb
"memelihara hati"	verb
"memelihara lidah"	verb
"memelihara mata"	verb
"memelihara mulut"	verb
"memelihara tangan"	verb
"memeluk sengsara"	verb
"memenangkan suara"	verb
"memendam diri"	verb
"memenggal leher"	verb
"memenggal lidah"	verb
"memeningkan kepala"	verb
"memeningkan kepala"	verb
"memerah keringat"	verb
"memerah orang lain"	verb
"memerah otak"	verb
"memerah otak"	verb
"memeras keringat"	verb
"memeras otak"	verb
"memeras tenaga"	verb
"memert al"	verb
"memesan buku"	verb
"memesan tempat"	verb
"memetahkan lidah"	verb
"memetang-metangkan hari"	verb
"memfilter optik"	verb
"memfungsikan pembelian"	verb
"memijak kepala"	verb
"memijak tanah"	verb
"memincuk silang"	verb
"memincuk tanam"	verb
"memindahkan hak"	verb
"memindahkan perhatian"	verb
"meminjam terjemah"	verb
"meminjam ubah"	verb
"memori banding"	noun
"memori kasasi"	noun
"memotong kulup"	verb
"memperhujankan garamnya"	verb
"memperlebar sayap"	verb
"mempermurah diri"	verb
"memperoleh wilayah"	verb
"mempersangkutkan paruh"	verb
"mempersempit hak berbicara"	verb
"mempersempit kebebasan bergerak"	verb
"mempersempit penghidupan"	verb
"mempersendikan gerak"	verb
"mempertajam sanding"	verb
"mempertaruhkan nyawa"	verb
"mempertebarkan kecek"	verb
"mempertemukan jodoh"	verb
"memugar berjalan"	noun
"memugar hutan"	verb
"memugar hutan"	verb
"memugar minum"	noun
"memulangkan balas"	verb
"memunculkan diri"	verb
"memuntahkan isi perutnya"	verb
"memutar balik"	verb
"memutar balik"	verb
"memutar balik"	verb
"memutar lidah"	verb
"memutar lidah"	verb
"memutar otak"	verb
"memutihkan mata"	verb
"memutihkan mata"	verb
"memutus rangkai"	verb
"memutuskan cakap"	verb
"memutuskan hukum"	verb
"menabur tenaga"	verb
"menabur uang"	verb
"menadah matahari"	verb
"menadahkan amin"	verb
"menahan alir"	verb
"menahan diri"	verb
"menahan gelak"	verb
"menahan hati"	verb
"menahan hawa nafsu"	verb
"menahan jerat"	verb
"menahan mulut"	verb
"menahan napas"	verb
"menahan ragam"	verb
"menakik rezeki"	verb
"menamatkan Alquran"	verb
"menamatkan hidupnya"	verb
"menamatkan pidatonya"	verb
"menamatkan riwayatnya"	verb
"menamatkan sekolah"	verb
"menampakkan diri"	verb
"menampakkan muka"	verb
"menampar angin"	verb
"menampung doa"	verb
"menampung hari"	verb
"menampung lantai"	verb
"menampungkan tangan"	verb
"menanak kentang"	verb
"menanak minyak"	verb
"menanam modal"	verb
"menanam mumbang"	verb
"menanam uang"	verb
"menanam uang"	verb
"menang angka"	verb
"menang KO"	verb
"menang RSC"	verb
"menang suara"	verb
"menang suara"	verb
"menang tipis"	verb
"menang TKO"	verb
"menanggang anak"	verb
"menanggang mata"	verb
"menanggang perut"	verb
"menanggang suami"	verb
"menanggung budi"	verb
"menanggung kasih"	verb
"menanggung malu"	verb
"menanggung ragam"	verb
"menanggung rahasia"	verb
"menanggung rindu"	verb
"menangis pijar"	verb
"menangkap angin"	verb
"menangkap basah"	verb
"menangkap bayang-bayang"	verb
"menangkap maksud"	verb
"menangkap tangan"	verb
"menangsel mulut"	verb
"menangsel mulut"	verb
"menangsel perut"	verb
"menanjakkan ilmu"	verb
"menanjakkan silat"	verb
"menapak tilas"	verb
"menara air"	noun
"menara anemometer"	noun
"menara api"	noun
"menara bor"	noun
"menara dingin"	noun
"menara gading"	noun
"menara gading"	noun
"menara suar"	noun
"menarik akar"	verb
"menarik bayangan"	verb
"menarik bea"	verb
"menarik becak"	verb
"menarik biaya"	verb
"menarik diri"	verb
"menarik garis"	verb
"menarik garis"	verb
"menarik hati"	verb
"menarik janji"	verb
"menarik jiwa"	verb
"menarik kembali"	verb
"menarik keris"	verb
"menarik langkah"	verb
"menarik langkah"	verb
"menarik langkah seribu"	verb
"menarik layar"	verb
"menarik lotre"	verb
"menarik lotre"	verb
"menarik minat"	verb
"menarik muka dua belas"	verb
"menarik mundur"	verb
"menarik napas"	verb
"menarik napas panjang"	verb
"menarik napas penghabisan"	verb
"menarik ongkos"	verb
"menarik ongkos"	verb
"menarik pangkur ke dada"	verb
"menarik pangkur ke dada"	verb
"menarik picu perang"	verb
"menarik piutang"	verb
"menarik simpulan"	verb
"menarik suara"	verb
"menarik undian"	verb
"menarik urat leher"	verb
"menaruh dahsyat"	verb
"menaruh di bawah paha"	verb
"menaruh harga"	verb
"menaruh hati"	verb
"menaruh malu"	verb
"menaruh pikiran"	verb
"menaruh rindu"	verb
"menaruh syak"	verb
"menarungkan nyawa"	verb
"menatah tanah"	verb
"menautkan tangan"	verb
"menawarkan diri"	verb
"menawarkan hati"	verb
"mencabarkan hati"	verb
"mencabik arang"	verb
"mencabut nyawa"	verb
"mencacah jiwa"	verb
"mencacak lari"	verb
"mencacak tonggak"	verb
"mencaci maki"	verb
"mencampak jala"	verb
"mencampak uang"	verb
"mencarak benak"	verb
"mencari akal"	verb
"mencari bagi"	verb
"mencari bako"	verb
"mencari bala"	verb
"mencari bela"	verb
"mencari berita"	verb
"mencari berita"	verb
"mencari daya upaya"	verb
"mencari enaknya"	verb
"mencari hindu"	verb
"mencari hitungan"	verb
"mencari ikan"	verb
"mencari ikhtiar"	verb
"mencari ilmu"	verb
"mencari kesalahan"	verb
"mencari kutu"	verb
"mencari langkah"	verb
"mencari lantaran"	verb
"mencari lawan"	verb
"mencari makan"	verb
"mencari muka"	verb
"mencari nafkah"	verb
"mencari nama"	verb
"mencari pasal"	verb
"mencari perkara"	verb
"mencari perlangkahan"	verb
"mencari pikiran"	verb
"mencari punca"	verb
"mencari rezeki"	verb
"mencari sebab"	verb
"mencari selisih"	verb
"mencari seteru"	verb
"mencari susah"	verb
"mencari tahu"	verb
"mencari uang"	verb
"mencari untung"	verb
"mencatu cahaya"	verb
"mencatut umur"	verb
"mencecak tonggak"	verb
"mencencang melatih"	noun
"mencerai gantung"	verb
"mencetus api"	verb
"menciritkan tunjang"	verb
"mencium jejak"	verb
"mencium kabar"	verb
"mencium tanah"	verb
"mencium telapak kaki"	verb
